Ano_Solicitud,ID_SGI,Zona,HUB,Comuna,Clave,Cuadrantes,Cantidad_N,Fecha_Solicitud,Year,Mes,W_Solicitud,OBS_Solicitud,Tipo_Solucion,Clientes_Afectados,Estado_Ejecucion,Sol2,Fecha_Cancelado,Tipo_de_Red,Estado_Design_Simplificado,Fecha_Design,Asignacion_Energía,Obras_Complementarias,Estado_Asignación_Energía,Estado_Ejecucion_2,Fecha_Ejecucion,Year_Ejecucion,MES_Ejecucion,Semana_Ejecucion,EPS,Fecha_Comunicacion_EPS,Responsable,Motivo,KPI_DESIGN,KPI_EJECUCION,Estado_CaPO,Fecha_Estado,Observaciones_CaPO,Horas_95,Horas_90,Zona_Roja,Clase_Zona_Roja,Mes_Sol,Mes_Ejecucion_2,Year_2022
2021,551971,METRO PONIENTE,MAIP,MAIP,MAIP1,Q4,,22-Oct-21,2021,octubre,W 42,,GO 85,385,Ejecutado,,85MHZ HFC 2Q,Diseñado,26-Oct-21,,,,Ejecutado,01-Dec-21,2021,diciembre,W 48,TELQWAY,22-Oct-21,,,1,6,REALIZADO,7-Dec-21,,0,0,,,10,12,2021,
2021,551415,SUR,RANC,RANC,RANC9,Q4,,15-Oct-21,2021,octubre,W 41,2°Q,GO 85,264,Ejecutado,,85MHZ HFC 2Q,Diseñado,18-Oct-21,,,,Ejecutado,19-Oct-21,2021,octubre,W 42,TELQWAY,15-Oct-21,,,1,1,REALIZADO,25-Oct-21,Pendiente acción reactiva,0,0,,,10,10,2021,
2021,551416,SUR,CONC,THNO,THNO3,Q2,,15-Oct-21,2021,octubre,W 41,,GO 85,273,Ejecutado,,85MHZ HFC 2Q,Diseñado,20-Oct-21,,,,Ejecutado,21-Oct-21,2021,octubre,W 42,TELQWAY,15-Oct-21,,,1,1,REALIZADO,25-Oct-21,,0,0,,,10,10,2021,
2021,551375,METRO SUR ORIENTE,LFLO,PALT,PALT88,Q3,,8-Oct-21,2021,octubre,W 40,2°Q,GO 85,187,Ejecutado,,85MHZ HFC 2Q,Diseñado,12-Oct-21,,,,Ejecutado,15-Oct-21,2021,octubre,W 41,TELQWAY,8-Oct-21,,,1,1,REALIZADO,19-Oct-21,,0,0,,,10,10,2021,
2021,551373,METRO ORIENTE,INDE,PROV,PROV67,Q2,,8-Oct-21,2021,octubre,W 40,2°Q,GO 85,139,Ejecutado,,85MHZ HFC 2Q,Diseñado,12-Oct-21,,,,Ejecutado,15-Oct-21,2021,octubre,W 41,TELQWAY,8-Oct-21,,,1,1,REALIZADO,28-Oct-21,,0,0,,,10,10,2021,
2021,551383,METRO PONIENTE,INDE,QNOR,QNOR9,Q3,,8-Oct-21,2021,octubre,W 40,,Segmentación,137,Ejecutado,,SEGMENTACION HFC x4,Diseñado,12-Oct-21,,,,Ejecutado,15-Oct-21,2021,octubre,W 41,TELQWAY,8-Oct-21,,,1,1,,,,9,18,,,10,10,2021,
2021,551384,METRO SUR ORIENTE,LFLO,LFLO,LFLO20,Q2,,8-Oct-21,2021,octubre,W 40,,Split Node,307,Ejecutado,,SPLIT NODE HFC 2Q,Diseñado,14-Oct-21,,,,Ejecutado,21-Oct-21,2021,octubre,W 42,TELQWAY,8-Oct-21,,,1,2,,,,0,0,,,10,10,2021,
2021,551374,METRO PONIENTE,LACI,SMGL,SMGL4,Q3,,8-Oct-21,2021,octubre,W 40,2°Q,GO 85,342,Ejecutado,,85MHZ HFC 2Q,Diseñado,12-Oct-21,,,,Ejecutado,18-Oct-21,2021,octubre,W 42,TELQWAY,8-Oct-21,,,1,2,REALIZADO,5-Nov-21,,0,0,,,10,10,2021,
2021,551372,CENTRO,VINA,VINA,VINA18,Q4,,8-Oct-21,2021,octubre,W 40,2°Q,GO 85,344,Ejecutado,,85MHZ HFC 2Q,Diseñado,12-Oct-21,,,,Ejecutado,13-Oct-21,2021,octubre,W 41,TELQWAY,8-Oct-21,,,1,1,REALIZADO,15-Oct-21,,0,0,,,10,10,2021,
2021,551178,METRO PONIENTE,LACI,LACI,LACI7,Q2,,1-Oct-21,2021,octubre,W 39,2°Q,GO 85,263,Ejecutado,,85MHZ HFC 2Q,Diseñado,4-Oct-21,,,,Ejecutado,05-Oct-21,2021,octubre,W 40,TELQWAY,1-Oct-21,,,1,1,REALIZADO,7-Oct-21,,0,0,,,10,10,2021,
2021,551180,METRO PONIENTE,MAIP,MAIP,MAIP52,Q4,,1-Oct-21,2021,octubre,W 39,2°Q,GO 85,,Cancelado,4-Oct-21,85MHZ HFC 2Q,,,,,,Cancelado,,,,W 52,TELQWAY,1-Oct-21,,,35,35,,,,0,0,,,10,99,99,
2021,551181,NORTE,IQUI,AHOS,AHOS20,Q1,,1-Oct-21,2021,octubre,W 39,,Split Node,291,Ejecutado,,SPLIT NODE HFC 2Q,Diseñado,4-Oct-21,,,,Ejecutado,15-Oct-21,2021,octubre,W 41,TELQWAY,1-Oct-21,,,1,2,,,,9,13,AHOS020-01,1,10,10,2021,
2021,551179,CENTRO,VINA,VINA,VINA18,Q4,,1-Oct-21,2021,octubre,W 39,2°Q,GO 85,,Cancelado,4-Oct-21,85MHZ HFC 2Q,,,,,,Cancelado,,,,W 52,TELQWAY,1-Oct-21,,,35,35,,,,0,0,,,10,99,99,
2021,550918,NORTE,LSER,LSER,LSER45,Q1,,24-Sep-21,2021,septiembre,W 38,,Segmentación,280,Ejecutado,,SEGMENTACION HFC x2,Diseñado,27-Sep-21,,,,Ejecutado,02-Oct-21,2021,octubre,W 39,TELQWAY,24-Sep-21,,,1,2,,,,1,4,,,9,10,2021,
2021,550919,METRO PONIENTE,MAIP,ECEN,ECEN45,N1,,24-Sep-21,2021,septiembre,W 38,,Segmentación FD,244,Ejecutado,,Segmentación FDPA 2X2,Diseñado,28-Sep-21,,,,Ejecutado,07-Oct-21,2021,octubre,W 40,TELQWAY,24-Sep-21,,,1,2,,,,0,0,,,9,10,2021,
2021,550891,NORTE,CALA,CALA,CALA43,Q1,,16-Sep-21,2021,septiembre,W 37,,Segmentación FD,332,Ejecutado,,SEGMENTACIÓN FDPA 2X2,Diseñado,24-Sep-21,,,,Ejecutado,25-Sep-21,2021,septiembre,W 38,TELQWAY,16-Sep-21,,,2,2,,,,1,7,CALA043-01,2,9,9,2021,
2021,550890,CENTRO,VINA,VINA,VINA27,Q3,,16-Sep-21,2021,septiembre,W 37,,GO 85,410,Ejecutado,,85MHZ HFC 2Q,Diseñado,21-Sep-21,,,,Ejecutado,23-Sep-21,2021,septiembre,W 38,TELQWAY,16-Sep-21,,,1,1,REALIZADO,15-Oct-21,,0,0,,,9,9,2021,
2021,550825,NORTE,ANTO,ANTO,ANTO21,Q1,,9-Sep-21,2021,septiembre,W 36,2°Q,GO 85,354,Ejecutado,,85MHZ HFC 2Q,Diseñado,10-Sep-21,,,,Ejecutado,27-Sep-21,2021,septiembre,W 39,TELQWAY,9-Sep-21,,,1,3,REALIZADO,29-Sep-21,,0,0,ANTO021-03,3,9,9,2021,
2021,550826,SUR,RANC,RANC,RANC41,Q2,,9-Sep-21,2021,septiembre,W 36,2°Q,GO 85,203,Ejecutado,,85MHZ HFC 2Q,Diseñado,10-Sep-21,,,,Ejecutado,10-Sep-21,2021,septiembre,W 36,TELQWAY,9-Sep-21,,,1,1,REALIZADO,14-Sep-21,,0,0,,,9,9,2021,
2021,550801,NORTE,LSER,LSER,LSER7,Q1,6N,3-Sep-21,2021,septiembre,W 35,,GO 85,467,Ejecutado,,85MHZ FDPA,Diseñado,3-Sep-21,,,,Ejecutado,15-Sep-21,2021,septiembre,W 37,TELQWAY,3-Sep-21,,,0,2,REALIZADO,16-Sep-21,,0,0,LSER007-01,2,9,9,2021,
2021,550435,NORTE,IQUI,AHOS,AHOS20,Q1,,27-Aug-21,2021,agosto,W 34,2°Q,GO 85,291,Ejecutado,,85MHZ HFC 2Q,Diseñado,30-Aug-21,,,,Ejecutado,02-Sep-21,2021,septiembre,W 35,TELQWAY,27-Aug-21,,,1,1,REALIZADO,6-Sep-21,,0,0,AHOS020-01,1,8,9,2021,
2021,550436,NORTE,ANTO,ANTO,ANTO11,Q2,,27-Aug-21,2021,agosto,W 34,2°Q,GO 85,250,Ejecutado,,85MHZ HFC 2Q,Diseñado,30-Aug-21,,,,Ejecutado,06-Sep-21,2021,septiembre,W 36,TELQWAY,27-Aug-21,,,1,2,REALIZADO,8-Oct-21,,0,0,,,8,9,2021,
2021,550438,SUR,VALD,VALD,VALD27,Q1,,27-Aug-21,2021,agosto,W 34,,Segmentación FD,197,Ejecutado,,SEGMENTACIÓN FDPA 2X2,Diseñado,30-Aug-21,,,,Ejecutado,09-Sep-21,2021,septiembre,W 36,TELQWAY,27-Aug-21,,,1,2,,,,0,0,,,8,9,2021,
2021,550439,SUR,CONS,CONS,CONS14,Q1,,27-Aug-21,2021,agosto,W 34,,Segmentación FD,123,Ejecutado,,SEGMENTACIÓN FDPA 2X2,Diseñado,30-Aug-21,,,,Ejecutado,10-Sep-21,2021,septiembre,W 36,TELQWAY,27-Aug-21,,,1,2,,,,0,0,,,8,9,2021,
2021,550437,SUR,CONC,SPED,SPED123,Q1,,27-Aug-21,2021,agosto,W 34,,Segmentación FD,309,Ejecutado,,SEGMENTACIÓN FDPA 2X2,Diseñado,30-Aug-21,,,,Ejecutado,14-Sep-21,2021,septiembre,W 37,TELQWAY,27-Aug-21,,,1,3,,,,0,0,,,8,9,2021,
2021,550434,CENTRO,VINA,VINA,VINA24,Q1,,27-Aug-21,2021,agosto,W 34,,GO 85,251,Ejecutado,,85MHZ HFC 2Q,Diseñado,30-Aug-21,,,,Ejecutado,08-Sep-21,2021,septiembre,W 36,TELQWAY,27-Aug-21,,,1,2,REALIZADO,16-Sep-21,,0,0,,,8,9,2021,
2021,550189,NORTE,IQUI,IQUI,IQUI2,Q1,,20-Aug-21,2021,agosto,W 33,2°Q,GO 85,263,Ejecutado,,85MHZ HFC 2Q,Diseñado,23-Aug-21,,,,Ejecutado,30-Aug-21,2021,agosto,W 35,TELQWAY,20-Aug-21,,,1,2,REALIZADO,4-Oct-21,,0,0,,,8,8,2021,
2021,550188,METRO PONIENTE,MAIP,CERR,CERR17,Q3,,20-Aug-21,2021,agosto,W 33,,DAA,291,Cancelado,10-Sep-21,RPD HFC,Diseñado,24-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,23-Aug-21,,,1,41,,,,0,0,,,8,99,99,
2021,550196,SUR,PMON,PMON,PMON50,Q1,,20-Aug-21,2021,agosto,W 33,,Segmentación FD,304,Ejecutado,,SEGMENTACIÓN FDPA 2X2,Diseñado,23-Aug-21,,,,Ejecutado,28-Aug-21,2021,agosto,W 34,TELQWAY,20-Aug-21,,,1,2,,,,0,0,,,8,8,2021,
2021,550181,METRO PONIENTE,LACI,LACI,LACI2,Q1,,20-Aug-21,2021,agosto,W 33,,DAA,235,Cancelado,10-Sep-21,RPD HFC,Diseñado,24-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,23-Aug-21,,,1,41,,,,0,0,,,8,99,99,
2021,550186,METRO ORIENTE,LCON,LCON,LCON39,Q1,,20-Aug-21,2021,agosto,W 33,,DAA,355,Cancelado,10-Sep-21,RPD HFC,Diseñado,24-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,23-Aug-21,,,1,41,,,,0,0,,,8,99,99,
2021,550191,SUR,CHIL,CHIL,CHIL2,Q3,,20-Aug-21,2021,agosto,W 33,,Segmentación,159,Ejecutado,,SEGMENTACION HFC x4,Diseñado,23-Aug-21,,,,Ejecutado,02-Sep-21,2021,septiembre,W 35,TELQWAY,20-Aug-21,,,1,2,,,,0,3,,,8,9,2021,
2021,550180,METRO SUR ORIENTE,LFLO,MACU,MACU15,Q2,,20-Aug-21,2021,agosto,W 33,,DAA,305,Cancelado,10-Sep-21,RPD HFC,Diseñado,23-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,23-Aug-21,,,1,41,,,,0,0,,,8,99,99,
2021,550184,METRO PONIENTE,MAIP,MAIP,MAIP2,Q1,,20-Aug-21,2021,agosto,W 33,,DAA,506,Cancelado,10-Sep-21,RPD HFC,Diseñado,24-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,23-Aug-21,,,1,41,,,,0,0,,,8,99,99,
2021,550187,METRO PONIENTE,MAIP,MAIP,MAIP3,Q3,,20-Aug-21,2021,agosto,W 33,,DAA,280,Cancelado,10-Sep-21,RPD HFC,Diseñado,24-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,23-Aug-21,,,1,41,,,,0,0,MAIP003-02,2,8,99,99,
2021,550199,CENTRO,VINA,VINA,VINA4,Q1,,20-Aug-21,2021,agosto,W 33,,Split Node,269,Ejecutado,,SPLIT NODE HFC 2Q,Diseñado,24-Aug-21,,,,Ejecutado,02-Sep-21,2021,septiembre,W 35,TELQWAY,20-Aug-21,,,1,2,,,,0,0,VINA004-01,1,8,9,2021,
2021,550194,NORTE,CALA,CALA,CALA52,Q2,,20-Aug-21,2021,agosto,W 33,,Segmentación FD,401,Ejecutado,,SEGMENTACIÓN FDPA 2X2,Diseñado,24-Aug-21,,,,Ejecutado,03-Sep-21,2021,septiembre,W 35,TELQWAY,20-Aug-21,,,1,2,,,,0,0,,,8,9,2021,
2021,550182,METRO SUR ORIENTE,LFLO,PALT,PALT115,Q1,,20-Aug-21,2021,agosto,W 33,,DAA,58,Cancelado,10-Sep-21,Upgrade kit FDPA,Diseñado,24-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,23-Aug-21,,,1,41,,,,0,0,,,8,99,99,
2021,550200,CENTRO,VINA,QPUE,QPUE69,Q3,,20-Aug-21,2021,agosto,W 33,,Split Node,511,Ejecutado,,SPLIT NODE HFC 2Q,Diseñado,24-Aug-21,,,,Ejecutado,03-Sep-21,2021,septiembre,W 35,TELQWAY,20-Aug-21,,,1,2,,,,0,0,,,8,9,2021,
2021,550195,SUR,TALC,TALC,TALC57,Q5,,20-Aug-21,2021,agosto,W 33,,Segmentación FD,501,Ejecutado,,SEGMENTACIÓN FDPA 2X2,Diseñado,23-Aug-21,,,,Ejecutado,03-Sep-21,2021,septiembre,W 35,TELQWAY,20-Aug-21,,,1,2,,,,0,0,,,8,9,2021,
2021,550193,NORTE,CALA,CALA,CALA41,Q1,,20-Aug-21,2021,agosto,W 33,,Segmentación,97,Ejecutado,,SEGMENTACION HFC x2 (DWDM),Diseñado,24-Aug-21,,,,Ejecutado,06-Sep-21,2021,septiembre,W 36,TELQWAY,20-Aug-21,,2SEPTIEMBRE-Suspendido / no existe continuidad de Filamentos entre N de cascada se escalara a Zona para realizar reparación.,1,3,,,,0,0,,,8,9,2021,
2021,550198,METRO PONIENTE,MAIP,PHUR,PHUR34,Q1,,20-Aug-21,2021,agosto,W 33,,Segmentación FD (1N),59,Ejecutado,,SEGMENTACIÓN FDPA 2X2,Diseñado,24-Aug-21,,,,Ejecutado,08-Sep-21,2021,septiembre,W 36,TELQWAY,20-Aug-21,,,1,3,,,,0,0,,,8,9,2021,
2021,550197,CENTRO,QOTA,CALE,CALE9,Q1,,20-Aug-21,2021,agosto,W 33,,Segmentación FD,56,Ejecutado,,SEGMENTACIÓN FDPA 2X2,Diseñado,23-Aug-21,,,,Ejecutado,10-Sep-21,2021,septiembre,W 36,TELQWAY,20-Aug-21,,,1,3,,,,0,0,CALE009-02,1,8,9,2021,
2021,550192,NORTE,LSER,COQU,COQU60,Q4,,20-Aug-21,2021,agosto,W 33,,Segmentación,156,Ejecutado,,SEGMENTACION HFC x4,Diseñado,23-Aug-21,,,,Ejecutado,14-Sep-21,2021,septiembre,W 37,TELQWAY,20-Aug-21,,,1,4,,,,0,0,COQU060-01,1,8,9,2021,
2021,550185,METRO PONIENTE,INDE,RECO,RECO6,Q1,,20-Aug-21,2021,agosto,W 33,,DAA,310,Cancelado,10-Sep-21,RPD HFC,Diseñado,25-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,23-Aug-21,,,1,41,,,,0,0,RECO006-03,3,8,99,99,
2021,550183,METRO PONIENTE,INDE,SACE,SACE35,Q4,,20-Aug-21,2021,agosto,W 33,,DAA,196,Cancelado,10-Sep-21,RPD HFC,Diseñado,24-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,23-Aug-21,,,1,41,,,,0,0,,,8,99,99,
2021,550190,CENTRO,VINA,VINA,VINA1,Q2,,20-Aug-21,2021,agosto,W 33,2°Q,GO 85,375,Ejecutado,,85MHZ HFC 2Q,Diseñado,24-Aug-21,,,,Ejecutado,27-Aug-21,2021,agosto,W 34,TELQWAY,20-Aug-21,,,1,1,REALIZADO,11-Sep-21,,0,0,VINA001-02,3,8,8,2021,
2021,549769,NORTE,IQUI,AHOS,AHOS20,Q2,,13-Aug-21,2021,agosto,W 32,2°Q,GO 85,245,Ejecutado,,85MHZ HFC 2Q,Diseñado,16-Aug-21,,,,Ejecutado,30-Aug-21,2021,agosto,W 35,TELQWAY,13-Aug-21,,,1,3,REALIZADO,3-Sep-21,,0,0,AHOS020-01,1,8,8,2021,
2021,549770,NORTE,IQUI,AHOS,AHOS21,Q3,,13-Aug-21,2021,agosto,W 32,2°Q,GO 85,213,Ejecutado,,85MHZ HFC 2Q,Diseñado,16-Aug-21,,,,Ejecutado,31-Aug-21,2021,agosto,W 35,TELQWAY,13-Aug-21,,,1,3,REALIZADO,2-Sep-21,,0,0,AHOS021-04,1,8,8,2021,
2021,549767,NORTE,ANTO,ANTO,ANTO34,Q2,,13-Aug-21,2021,agosto,W 32,,GO 85,312,Ejecutado,,85MHZ HFC 2Q,Diseñado,16-Aug-21,,,,Ejecutado,26-Aug-21,2021,agosto,W 34,TELQWAY,13-Aug-21,,,1,2,REALIZADO,30-Aug-21,,0,0,ANTO034-01,2,8,8,2021,
2021,549768,NORTE,ARIC,ARIC,ARIC21,Q4,,13-Aug-21,2021,agosto,W 32,2°Q,GO 85,362,Ejecutado,,85MHZ HFC 2Q,Diseñado,16-Aug-21,,,,Ejecutado,01-Sep-21,2021,septiembre,W 35,TELQWAY,13-Aug-21,,,1,3,REALIZADO,3-Sep-21,,0,0,,,8,9,2021,
2021,549754,NORTE,IQUI,AHOS,AHOS81,Q1,,13-Aug-21,2021,agosto,W 32,,DAA,355,Cancelado,13-Aug-21,Upgrade kit FDPA,,,,,,Cancelado,,,,W 52,TELQWAY,,,,42,42,,,,0,0,,,8,99,99,
2021,549755,NORTE,IQUI,AHOS,AHOS83,Q2,,13-Aug-21,2021,agosto,W 32,,DAA,246,Cancelado,13-Aug-21,RPD HFC,,,,,,Cancelado,,,,W 52,TELQWAY,,,,42,42,,,,0,0,,,8,99,99,
2021,549750,NORTE,ANTO,ANTO,ANTO105,Q4,,13-Aug-21,2021,agosto,W 32,,DAA,168,Cancelado,13-Aug-21,Upgrade kit FDPA,,,,,,Cancelado,,,,W 52,TELQWAY,,,,42,42,,,,0,0,,,8,99,99,
2021,549751,NORTE,ANTO,ANTO,ANTO68,Q7,,13-Aug-21,2021,agosto,W 32,,DAA,506,Cancelado,13-Aug-21,Upgrade kit FDPA,,,,,,Cancelado,,,,W 52,TELQWAY,,,,42,42,,,,2,6,,,8,99,99,
2021,549752,NORTE,CALA,CALA,CALA39,Q2,,13-Aug-21,2021,agosto,W 32,,DAA,310,Cancelado,13-Aug-21,RPD HFC,,,,,,Cancelado,,,,W 52,TELQWAY,,,,42,42,,,,0,0,CALA039-01,2,8,99,99,
2021,549762,CENTRO,QOTA,CALE,CALE22,Q1,,13-Aug-21,2021,agosto,W 32,,DAA,196,Cancelado,13-Aug-21,RPD HFC,,,,,,Cancelado,,,,W 52,TELQWAY,,,,42,42,,,,1,2,,,8,99,99,
2021,549779,CENTRO,QOTA,CALE,CALE22,Q1,,13-Aug-21,2021,agosto,W 32,,Segmentación,196,Ejecutado,,SEGMENTACION HFC x2,Diseñado,17-Aug-21,,,,Ejecutado,25-Aug-21,2021,agosto,W 34,TELQWAY,13-Aug-21,,,1,2,,,,0,0,,,8,8,2021,
2021,549753,METRO PONIENTE,INDE,INDE,INDE6,Q4,,13-Aug-21,2021,agosto,W 32,,DAA,208,Cancelado,10-Sep-21,RPD HFC,Diseñado,16-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,13-Aug-21,,,1,42,,,,0,0,INDE006-02,2,8,99,99,
2021,549778,SUR,PMON,PMON,PMON38,Q1,,13-Aug-21,2021,agosto,W 32,,Segmentación FD,280,Ejecutado,,SEGMENTACIÓN FDPA 2X2,Diseñado,18-Aug-21,,,,Ejecutado,27-Aug-21,2021,agosto,W 34,TELQWAY,13-Aug-21,,,1,2,,,,0,0,,,8,8,2021,
2021,549775,NORTE,ANTO,ANTO,ANTO68,Q7,,13-Aug-21,2021,agosto,W 32,,Segmentación FD,506,Ejecutado,,SEGMENTACIÓN FDPA 2X2,Diseñado,17-Aug-21,,,,Ejecutado,28-Aug-21,2021,agosto,W 34,TELQWAY,13-Aug-21,,"27AGOSTO-Vuelta Atrás / Posterior a trabajos no levanta servicio en N7 & 8, se debe validar asignación en configuración. ",1,3,,,,0,0,,,8,8,2021,
2021,549756,NORTE,IQUI,IQUI,IQUI2,Q1,,13-Aug-21,2021,agosto,W 32,,DAA,263,Cancelado,13-Aug-21,RPD HFC,,,,,,Cancelado,,,,W 52,TELQWAY,,,,42,42,,,,0,0,,,8,99,99,
2021,549757,METRO PONIENTE,LACI,LACI,LACI7,Q2,,13-Aug-21,2021,agosto,W 32,,DAA,263,Cancelado,10-Sep-21,RPD HFC,Diseñado,16-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,13-Aug-21,,,1,42,,,,0,0,,,8,99,99,
2021,549777,NORTE,IQUI,AHOS,AHOS81,Q1,,13-Aug-21,2021,agosto,W 32,,Segmentación FD,355,Ejecutado,,SEGMENTACIÓN FDPA 2X2,Diseñado,16-Aug-21,,,,Ejecutado,01-Sep-21,2021,septiembre,W 35,TELQWAY,13-Aug-21,,,1,3,,,,0,1,,,8,9,2021,
2021,549776,NORTE,CALA,CALA,CALA39,Q2,,13-Aug-21,2021,agosto,W 32,,Segmentación FD,310,Ejecutado,,SEGMENTACIÓN FDPA 2X2,Diseñado,16-Aug-21,,,,Ejecutado,02-Sep-21,2021,septiembre,W 35,TELQWAY,13-Aug-21,,,1,3,,,,0,0,CALA039-01,2,8,9,2021,
2021,549759,METRO SUR ORIENTE,PENA,NUNO,NUNO27,Q4,,13-Aug-21,2021,agosto,W 32,,DAA,363,Cancelado,10-Sep-21,RPD HFC,Diseñado,17-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,13-Aug-21,,,1,42,,,,0,2,NUNO027-01,3,8,99,99,
2021,549758,METRO PONIENTE,MAIP,PLOR,PLOR7,Q7,,13-Aug-21,2021,agosto,W 32,,DAA,411,Cancelado,10-Sep-21,Upgrade kit FDPA,Diseñado,17-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,13-Aug-21,,,1,42,,,,0,0,,,8,99,99,
2021,549760,SUR,PMON,PMON,PMON38,Q1,,13-Aug-21,2021,agosto,W 32,,DAA,280,Cancelado,13-Aug-21,Upgrade kit FDPA,,,,,,Cancelado,,,,W 52,TELQWAY,,,,42,42,,,,0,0,,,8,99,99,
2021,549761,SUR,PMON,PVAR,PVAR3,Q4,,13-Aug-21,2021,agosto,W 32,,DAA,230,Cancelado,13-Aug-21,RPD HFC,,,,,,Cancelado,,,,W 52,TELQWAY,,,,42,42,,,,0,0,,,8,99,99,
2021,549763,CENTRO,QOTA,QOTA,QOTA13,Q1,,13-Aug-21,2021,agosto,W 32,,DAA,226,Cancelado,13-Aug-21,RPD HFC,,,,,,Cancelado,,,,W 52,TELQWAY,,,,42,42,,,,0,0,,,8,99,99,
2021,549764,CENTRO,VINA,QPUE,QPUE69,Q3,,13-Aug-21,2021,agosto,W 32,,DAA,511,Cancelado,13-Aug-21,RPD HFC,,,,,,Cancelado,,,,W 52,TELQWAY,,,,42,42,,,,0,0,,,8,99,99,
2021,549765,CENTRO,VINA,VALP,VALP59,Q1,,13-Aug-21,2021,agosto,W 32,,DAA,213,Cancelado,13-Aug-21,RPD HFC,,,,,,Cancelado,,,,W 52,TELQWAY,,,,42,42,,,,0,0,,,8,99,99,
2021,549766,CENTRO,VINA,VINA,VINA1,Q2,,13-Aug-21,2021,agosto,W 32,,DAA,375,Cancelado,13-Aug-21,RPD HFC,,,,,,Cancelado,,,,W 52,TELQWAY,,,,42,42,,,,0,0,VINA001-02,3,8,99,99,
2021,549771,CENTRO,VINA,VINA,VINA26,Q3,,13-Aug-21,2021,agosto,W 32,,GO 85,299,Ejecutado,,85MHZ HFC 2Q,Diseñado,17-Aug-21,,,,Ejecutado,25-Aug-21,2021,agosto,W 34,TELQWAY,13-Aug-21,,,1,2,REALIZADO,16-Sep-21,,0,0,,,8,8,2021,
2021,549257,METRO ORIENTE,LCON,LCON,LCON16,Q2,,6-Aug-21,2021,agosto,W 31,2°Q,GO 85,155,Ejecutado,,85MHZ HFC 2Q,Diseñado,9-Aug-21,,,,Ejecutado,12-Aug-21,2021,agosto,W 32,TELQWAY,6-Aug-21,,,1,1,REALIZADO,7-Sep-21,,0,0,,,8,8,2021,
2021,549238,NORTE,IQUI,AHOS,AHOS20,Q2,,6-Aug-21,2021,agosto,W 31,,DAA,245,Cancelado,13-Aug-21,RPD HFC,Diseñado,9-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,6-Aug-21,,,1,43,,,,0,0,AHOS020-01,1,8,99,99,
2021,549244,NORTE,IQUI,AHOS,AHOS20,Q1,,6-Aug-21,2021,agosto,W 31,,DAA,291,Cancelado,23-Aug-21,RPD HFC,Diseñado,10-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,6-Aug-21,,,1,43,,,,0,0,AHOS020-01,1,8,99,99,
2021,549237,NORTE,IQUI,AHOS,AHOS21,Q3,,6-Aug-21,2021,agosto,W 31,,DAA,213,Cancelado,13-Aug-21,RPD HFC,Diseñado,9-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,6-Aug-21,,,1,43,,,,0,0,AHOS021-04,1,8,99,99,
2021,549251,NORTE,ANTO,ANTO,ANTO11,Q2,,6-Aug-21,2021,agosto,W 31,,DAA,250,Cancelado,23-Aug-21,RPD HFC,Diseñado,13-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,6-Aug-21,,,1,43,,,,0,0,,,8,99,99,
2021,549235,NORTE,ANTO,ANTO,ANTO19,Q4,,6-Aug-21,2021,agosto,W 31,,DAA,338,Cancelado,23-Aug-21,RPD HFC,Diseñado,11-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,6-Aug-21,,,1,43,,,,0,0,ANTO019-03,3,8,99,99,
2021,549248,NORTE,ANTO,ANTO,ANTO34,Q2,,6-Aug-21,2021,agosto,W 31,,DAA,312,Cancelado,13-Aug-21,RPD HFC,Diseñado,11-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,6-Aug-21,,,1,43,,,,0,0,ANTO034-01,2,8,99,99,
2021,549247,NORTE,ANTO,ANTO,ANTO38,Q2,,6-Aug-21,2021,agosto,W 31,,DAA,192,Cancelado,23-Aug-21,RPD HFC,Diseñado,11-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,6-Aug-21,,,1,43,,,,0,0,,,8,99,99,
2021,549250,NORTE,ANTO,ANTO,ANTO6,Q3,,6-Aug-21,2021,agosto,W 31,,DAA,262,Cancelado,23-Aug-21,RPD HFC,Diseñado,11-Aug-21,,,,Cancelado,,,,W 52,TELQWAY,6-Aug-21,,,1,43,,,,0,0,,,8,99,99,
